sample_id,snr_db,fiber_length_km,class,class_name,location_km,reflectance_db,loss_db
compound_00025,14.91644396231634,9.672110842217691,1,fiber_tapping,3.253178561306286,,0.26935586540881523
compound_00025,14.91644396231634,9.672110842217691,1,fiber_tapping,1.1003018942586993,,0.47069546849137894
compound_00026,3.907892982077719,17.464044646931363,2,bad_splice,7.503162464508578,,0.4378844224346694
compound_00026,3.907892982077719,17.464044646931363,6,pc_connector,7.4497041641135056,-13.80127444799167,0.25788043259045584
compound_00026,3.907892982077719,17.464044646931363,4,dirty_connector,10.884581826607857,,3.9787596389709345
compound_00027,19.22792321699462,31.087731606462995,2,bad_splice,12.50463197391413,,1.3317009052442024
compound_00027,19.22792321699462,31.087731606462995,6,pc_connector,12.529108672729278,-11.497349546111272,0.28193256890401375
compound_00028,-0.9719989606206187,30.37101758034357,1,fiber_tapping,8.685497061398433,,0.25328855512305076
compound_00028,-0.9719989606206187,30.37101758034357,4,dirty_connector,21.952373554988977,,2.995593087831092
compound_00028,-0.9719989606206187,30.37101758034357,2,bad_splice,8.703373081610446,,1.1898665619216289
compound_00029,16.462774136020286,28.74972858589176,3,bending,6.901652289067327,,2.873764309378608
compound_00029,16.462774136020286,28.74972858589176,4,dirty_connector,6.842074193936444,,3.9018728383696453
compound_00030,14.017533320915163,37.61864432614001,1,fiber_tapping,9.608234594185356,,0.0661160717614431
compound_00030,14.017533320915163,37.61864432614001,6,pc_connector,9.667245564997282,-12.0988973163691,1.2894697183330666
compound_00031,16.747378362085907,12.849577539470506,1,fiber_tapping,1.2910114767109504,,0.41646817819869075
compound_00031,16.747378362085907,12.849577539470506,7,reflector,9.562755625786503,-42.43473780057008,0.4655060968643363
compound_00032,14.68805842610556,8.266388096663281,6,pc_connector,2.7638420079961286,-12.86078923154615,1.0591544840948717
compound_00032,14.68805842610556,8.266388096663281,4,dirty_connector,6.802702944235817,,2.3169826519710046
compound_00032,14.68805842610556,8.266388096663281,3,bending,2.7744296780896525,,4.030395430099432
compound_00033,5.079504799842098,39.96818909571223,1,fiber_tapping,22.374020527782974,,0.22591050223096276
compound_00033,5.079504799842098,39.96818909571223,4,dirty_connector,24.834780421757195,,3.8642804095671
compound_00033,5.079504799842098,39.96818909571223,6,pc_connector,22.34296365500426,-11.2127956578394,0.8447157695258067
compound_00034,7.575314948658983,16.332850508573472,2,bad_splice,6.257014131929145,,2.0001696867375585
compound_00034,7.575314948658983,16.332850508573472,1,fiber_tapping,6.290255711931182,,0.31715498385916746
compound_00035,0.776802660533817,19.713868239544656,2,bad_splice,8.680524225644666,,2.038602572855107
compound_00035,0.776802660533817,19.713868239544656,6,pc_connector,13.235349165896066,-12.851407519518546,0.2493837238517015
compound_00036,2.503935428945682,17.350198688306655,1,fiber_tapping,4.820658203304477,,0.18812109539777105
compound_00036,2.503935428945682,17.350198688306655,6,pc_connector,5.41110691450325,-12.039793807232941,0.8061288229666541
compound_00037,-2.4144209015187004,27.329115362045112,7,reflector,12.458941259078182,-50.49137206956803,0.718163583400003
compound_00037,-2.4144209015187004,27.329115362045112,2,bad_splice,16.732216846734083,,2.0428020265570583
compound_00037,-2.4144209015187004,27.329115362045112,1,fiber_tapping,22.89625686231665,,0.35887717110587436
compound_00038,18.04267137938469,23.286015865640195,3,bending,5.194909221830105,,4.347812708444446
compound_00038,18.04267137938469,23.286015865640195,7,reflector,5.153910980119452,-44.81003617373686,0.7068652430498746
compound_00038,18.04267137938469,23.286015865640195,2,bad_splice,15.580987336574005,,1.1659010312197262
compound_00039,14.032728431129819,20.18481785241226,2,bad_splice,3.5373170234710454,,2.0235533173850975
compound_00039,14.032728431129819,20.18481785241226,3,bending,10.93958609304594,,4.410590943199367
compound_00040,16.34283236411093,27.636086331757845,1,fiber_tapping,4.189022591149386,,0.40469458536108993
compound_00040,16.34283236411093,27.636086331757845,6,pc_connector,4.156122648545841,-11.480283852271665,0.7327878492516724
compound_00041,5.10168251366404,16.862540171707348,4,dirty_connector,7.6518888574916595,,3.8820451036351233
compound_00041,5.10168251366404,16.862540171707348,1,fiber_tapping,7.703983824158588,,0.47560271507745605
compound_00041,5.10168251366404,16.862540171707348,4,dirty_connector,7.632722251603471,,1.4515353707899779
compound_00042,8.985003872209651,38.19407487025826,4,dirty_connector,5.792105059659504,,2.0391316279792457
compound_00042,8.985003872209651,38.19407487025826,1,fiber_tapping,5.741355160252768,,0.4873836082021572
compound_00043,17.545702460463133,39.95242270185559,2,bad_splice,22.47692197387127,,1.3399336770526882
compound_00043,17.545702460463133,39.95242270185559,6,pc_connector,22.425139687744018,-11.52252315417765,1.0140539285679786
compound_00043,17.545702460463133,39.95242270185559,6,pc_connector,26.73899168700863,-12.564228247345177,0.6231692168683155
compound_00044,19.71356601261889,38.56622904463635,1,fiber_tapping,12.031039286599292,,0.4206073166986224
compound_00044,19.71356601261889,38.56622904463635,2,bad_splice,12.059912146815423,,2.6148077713617472
compound_00044,19.71356601261889,38.56622904463635,6,pc_connector,12.005540423619081,-12.399888298013943,1.4331457921323019
compound_00045,-1.543756077492743,17.12897065296451,4,dirty_connector,4.174684069616752,,2.576779597905679
compound_00045,-1.543756077492743,17.12897065296451,6,pc_connector,4.571019663782401,-13.500568047051594,1.0550096549292596
compound_00045,-1.543756077492743,17.12897065296451,1,fiber_tapping,5.753287631081852,,0.4514041711527743
compound_00046,13.952776501603275,7.159990644063731,1,fiber_tapping,3.325765391118546,,0.30177274327397957
compound_00046,13.952776501603275,7.159990644063731,2,bad_splice,1.2072527741948726,,2.2889371040728967
compound_00047,2.183863044774566,34.5696508007218,1,fiber_tapping,16.997390050858876,,0.20567545658598535
compound_00047,2.183863044774566,34.5696508007218,6,pc_connector,16.9457509344814,-13.382284518553481,1.4709302152202304
compound_00047,2.183863044774566,34.5696508007218,1,fiber_tapping,16.9665905168406,,0.07970986680830333
compound_00048,13.339122461594453,19.445022211172994,6,pc_connector,9.017038814641067,-13.706971557197157,0.8306710875738015
compound_00048,13.339122461594453,19.445022211172994,2,bad_splice,8.965624557804162,,2.3360479858839125
compound_00048,13.339122461594453,19.445022211172994,6,pc_connector,8.975123599559186,-11.623461184277895,0.6799639177937553
compound_00049,16.40691338265314,37.388032456875,7,reflector,13.840719362076321,-48.11315256851891,0.565009386455657
compound_00049,16.40691338265314,37.388032456875,2,bad_splice,33.13567156499609,,2.524765534020465
compound_00049,16.40691338265314,37.388032456875,7,reflector,8.926654814790105,-46.30120389968629,0.7068640239213744
compound_00050,15.429801182487083,13.003822442708264,7,reflector,4.761796454983197,-48.01701466841251,0.9149777727862123
compound_00050,15.429801182487083,13.003822442708264,1,fiber_tapping,4.148155814965348,,0.4119964694206834
compound_00050,15.429801182487083,13.003822442708264,3,bending,4.757617464724762,,0.6137352016498827
compound_00051,3.2352067634694404,10.890058774896586,3,bending,6.229290378951812,,4.992915090255294
compound_00051,3.2352067634694404,10.890058774896586,6,pc_connector,6.202877285908052,-11.174187637060149,0.8482069997242558
compound_00052,3.787676906894532,12.60506946712429,7,reflector,2.5996485446236726,-41.58155558137915,0.28330687348485
compound_00052,3.787676906894532,12.60506946712429,2,bad_splice,6.154290932497061,,0.927260181916858
compound_00053,9.714157585189009,39.83012816801328,3,bending,18.49209752027607,,1.5535520035808783
compound_00053,9.714157585189009,39.83012816801328,2,bad_splice,35.06282391537653,,1.503265544026764
compound_00053,9.714157585189009,39.83012816801328,6,pc_connector,27.45129489750003,-11.752211251305425,0.9135225664242441
compound_00054,9.074994386302219,34.727182702802175,6,pc_connector,17.320496343517885,-11.952756695013232,0.6380389367108303
compound_00054,9.074994386302219,34.727182702802175,1,fiber_tapping,17.342840642336206,,0.3200942745092717
compound_00054,9.074994386302219,34.727182702802175,6,pc_connector,17.37041173196061,-11.45406043192028,1.348529252809259
compound_00055,11.046922828996461,30.351201045146766,6,pc_connector,10.457116835361806,-11.82850595739521,1.0787909056511211
compound_00055,11.046922828996461,30.351201045146766,7,reflector,8.117992331418748,-44.78840673552371,0.7484024153734341
compound_00056,18.642330976355915,16.90969029778617,6,pc_connector,9.11468324607367,-12.05008189150787,1.3543368835566152
compound_00056,18.642330976355915,16.90969029778617,7,reflector,11.138298236604943,-50.11971825260653,0.6231421699862177
compound_00056,18.642330976355915,16.90969029778617,6,pc_connector,9.147549917030556,-12.741225136575526,0.31804348993261544
compound_00057,-0.8991010464517206,17.45587877555043,1,fiber_tapping,3.3949719461266934,,0.4224865610650027
compound_00057,-0.8991010464517206,17.45587877555043,4,dirty_connector,3.3851628332218135,,1.0450952941856027
compound_00057,-0.8991010464517206,17.45587877555043,6,pc_connector,6.492549643515657,-11.643234065109107,0.5576452037939896
compound_00058,15.223007523093397,9.867911184146442,3,bending,4.46980774458356,,0.5063089656746451
compound_00058,15.223007523093397,9.867911184146442,1,fiber_tapping,6.022637128657806,,0.17213218652521547
compound_00059,15.130134795662283,38.04442195903063,2,bad_splice,19.386257828569775,,2.0286546678926585
compound_00059,15.130134795662283,38.04442195903063,2,bad_splice,19.33557088505148,,2.309370451340407
compound_00060,5.7413060503402935,23.503004966083584,6,pc_connector,13.702144147326056,-11.475607866696844,0.5876699182416859
compound_00060,5.7413060503402935,23.503004966083584,4,dirty_connector,13.759730646378472,,0.5678041427413589
compound_00060,5.7413060503402935,23.503004966083584,2,bad_splice,6.520689651884938,,2.5217878838304433
compound_00061,2.451173138610634,13.843673690059218,1,fiber_tapping,5.443059338748704,,0.16236931117324352
compound_00061,2.451173138610634,13.843673690059218,4,dirty_connector,5.421392566845118,,1.928089892565671
compound_00061,2.451173138610634,13.843673690059218,3,bending,5.395625084736023,,4.490366521597862
compound_00062,18.452310367491762,17.890323383023944,3,bending,2.093459914588073,,2.996243918669945
compound_00062,18.452310367491762,17.890323383023944,7,reflector,14.346543030931922,-40.91301265326193,0.6296121996739464
compound_00063,8.16729316645771,37.97756427949693,2,bad_splice,21.619672421744202,,2.051479168905071
compound_00063,8.16729316645771,37.97756427949693,2,bad_splice,14.851450879239195,,0.3438247885414489
compound_00064,16.636636107868018,38.88451515503923,2,bad_splice,23.047839945934832,,1.157554059363955
compound_00064,16.636636107868018,38.88451515503923,2,bad_splice,23.06289236947319,,1.9277481483384378
compound_00065,-1.4399328792401755,29.69863136193239,1,fiber_tapping,3.0935550895510486,,0.20320507830694928
compound_00065,-1.4399328792401755,29.69863136193239,2,bad_splice,3.3309560054382237,,0.6000901132109729
compound_00066,-3.7195887618378425,30.2734040530929,3,bending,12.798575824625106,,3.2912464602040243
compound_00066,-3.7195887618378425,30.2734040530929,4,dirty_connector,12.012211931889265,,0.7418775969082608
compound_00066,-3.7195887618378425,30.2734040530929,1,fiber_tapping,12.802696335366699,,0.1283121937108029
compound_00067,12.237490554869922,25.03129657120672,4,dirty_connector,4.868525596502709,,3.824902838701358
compound_00067,12.237490554869922,25.03129657120672,7,reflector,9.113816909899633,-44.75441025710868,0.12953622489328584
compound_00067,12.237490554869922,25.03129657120672,7,reflector,11.33219350068773,-40.01585965438672,0.6194403184960565
compound_00068,14.415991239618357,23.34994989577917,7,reflector,10.999703280726427,-45.15032822642855,0.5032795522088441
compound_00068,14.415991239618357,23.34994989577917,4,dirty_connector,12.49182422374438,,0.9620955704270564
compound_00068,14.415991239618357,23.34994989577917,7,reflector,10.974059013873577,-42.6220832156103,0.5867763627318551
compound_00069,-4.492346211170904,19.766957011951046,3,bending,8.685638786265386,,2.5693105956243505
compound_00069,-4.492346211170904,19.766957011951046,4,dirty_connector,15.042334213266766,,0.8749144495417652
compound_00070,-3.6025839904905417,30.552118273200662,4,dirty_connector,16.219535606523824,,0.5913917733252259
compound_00070,-3.6025839904905417,30.552118273200662,6,pc_connector,22.76275566536495,-12.340850238892349,0.6148069119772165
compound_00070,-3.6025839904905417,30.552118273200662,1,fiber_tapping,11.140891021368928,,0.4370803265649676
compound_00071,14.005702435368487,12.960795548060016,1,fiber_tapping,6.737500646406156,,0.12158835306433993
compound_00071,14.005702435368487,12.960795548060016,7,reflector,11.53645185525032,-54.202786546035654,0.6524292174001632
compound_00072,16.461548075372896,34.329127688229775,4,dirty_connector,6.987421999819224,,1.7272873376485642
compound_00072,16.461548075372896,34.329127688229775,3,bending,7.018118538263861,,4.132039250497794
compound_00073,-2.5362230890680943,29.465721792985953,1,fiber_tapping,17.64429005433781,,0.18372174600869262
compound_00073,-2.5362230890680943,29.465721792985953,1,fiber_tapping,3.3053765143258875,,0.16728286677047866
compound_00073,-2.5362230890680943,29.465721792985953,2,bad_splice,11.949599272731934,,0.7889878527780672
compound_00074,9.767054525502285,5.2063268204403235,4,dirty_connector,1.650199852554132,,1.4598472338247714
compound_00074,9.767054525502285,5.2063268204403235,6,pc_connector,1.7075904525080094,-13.642256403843877,1.0860397028422473
compound_00075,14.366394637565701,16.279633237494906,7,reflector,2.858785663936313,-43.508435619375106,0.6953606859563068
compound_00075,14.366394637565701,16.279633237494906,6,pc_connector,2.8694396328345526,-12.876613411001731,1.3455745498821965
compound_00075,14.366394637565701,16.279633237494906,4,dirty_connector,2.8258048099000095,,1.4884105595792534
compound_00076,14.120982783651694,14.95718564199854,4,dirty_connector,5.2411646292844,,3.5950398365370115
compound_00076,14.120982783651694,14.95718564199854,7,reflector,2.150392672056465,-46.25870880581317,0.68098535535384
compound_00076,14.120982783651694,14.95718564199854,3,bending,5.194280481750836,,0.8322136262984532
compound_00077,5.98927679989788,10.346407937849081,4,dirty_connector,3.525817453363463,,3.7549927903666784
compound_00077,5.98927679989788,10.346407937849081,3,bending,7.062405843703731,,1.3680031765800402
compound_00078,15.892733912745847,17.639021115205416,3,bending,10.475835627193854,,2.9664819356911445
compound_00078,15.892733912745847,17.639021115205416,1,fiber_tapping,2.103538863928279,,0.13583428337269193
compound_00078,15.892733912745847,17.639021115205416,7,reflector,12.460200518630337,-50.19163421423256,0.3256781364752001
compound_00079,-0.6012770142010249,9.738003804471592,7,reflector,3.210403109045923,-50.248018317366025,0.24484230368572152
compound_00079,-0.6012770142010249,9.738003804471592,2,bad_splice,3.240743274360792,,1.4806709938472207
compound_00080,13.80788329637431,21.540191324812447,6,pc_connector,3.866245869552169,-13.511212742995832,0.4321024181599983
compound_00080,13.80788329637431,21.540191324812447,3,bending,3.9075073665313376,,2.6281929621543343
compound_00080,13.80788329637431,21.540191324812447,2,bad_splice,7.114756091858151,,2.834098437273726
compound_00081,15.7248635413868,15.71268024290256,1,fiber_tapping,2.850300913375834,,0.35960063944235476
compound_00081,15.7248635413868,15.71268024290256,2,bad_splice,2.8402756491157977,,1.8694139113099932
compound_00082,3.4278717928969265,31.021975394663325,3,bending,13.40132830726018,,1.8039401921912623
compound_00082,3.4278717928969265,31.021975394663325,1,fiber_tapping,6.599051752610617,,0.25265532517061606
compound_00083,-4.207946545030007,14.938105894466633,4,dirty_connector,2.7891859636173946,,1.2927306433028907
compound_00083,-4.207946545030007,14.938105894466633,4,dirty_connector,2.7390171956445135,,2.222835888688739
compound_00083,-4.207946545030007,14.938105894466633,1,fiber_tapping,2.791680090961622,,0.20410501817362336
compound_00084,16.772416577288613,9.169016644997303,2,bad_splice,1.555463292005639,,2.7294909268540306
compound_00084,16.772416577288613,9.169016644997303,6,pc_connector,2.069283494037061,-12.698056398155979,0.23448049341543983
compound_00084,16.772416577288613,9.169016644997303,7,reflector,1.5771697108124896,-41.104628412116114,0.293564044364944
compound_00085,3.0156970257661584,34.71836460476716,1,fiber_tapping,17.663118540919996,,0.24532544434727754
compound_00085,3.0156970257661584,34.71836460476716,4,dirty_connector,4.353931915084445,,2.666287824300917
compound_00086,14.331244938588476,13.39201871241343,7,reflector,2.50185585985931,-41.30079032767633,0.47015059131479886
compound_00086,14.331244938588476,13.39201871241343,1,fiber_tapping,2.460728336417533,,0.4388674064363821
compound_00086,14.331244938588476,13.39201871241343,7,reflector,9.141504899536864,-45.46084443175515,0.4221248159078167
compound_00087,9.245166573677642,12.000034945435416,2,bad_splice,2.1350020386583073,,2.624913727019341
compound_00087,9.245166573677642,12.000034945435416,2,bad_splice,2.151453769560336,,1.248026664373858
compound_00087,9.245166573677642,12.000034945435416,1,fiber_tapping,3.9006108170281113,,0.14763196782104893
compound_00088,1.4513516156713608,19.367529919720436,3,bending,8.031715746222142,,4.058317672636232
compound_00088,1.4513516156713608,19.367529919720436,4,dirty_connector,16.442690397176058,,2.997895061155976
compound_00088,1.4513516156713608,19.367529919720436,7,reflector,8.006740130425348,-49.85883082185903,0.6556710165663354
compound_00089,13.7730659564929,37.6659214653665,1,fiber_tapping,21.39072271161821,,0.4653811946402388
compound_00089,13.7730659564929,37.6659214653665,1,fiber_tapping,28.967337137009338,,0.23218176847572186
compound_00090,3.1483546510847127,24.965612564103075,4,dirty_connector,8.041473994324106,,2.9819864001750442
compound_00090,3.1483546510847127,24.965612564103075,4,dirty_connector,8.025505828466718,,2.6029830667778415
compound_00090,3.1483546510847127,24.965612564103075,4,dirty_connector,13.35364198908051,,1.9508026999315207
compound_00091,1.791148742166894,7.522570298469747,2,bad_splice,1.112809769991753,,0.5159839490279695
compound_00091,1.791148742166894,7.522570298469747,2,bad_splice,4.166187154923764,,1.7471911646187686
compound_00092,-3.4794616729812082,26.682107237827452,7,reflector,12.684527257199896,-42.08883374358279,0.2576227716215318
compound_00092,-3.4794616729812082,26.682107237827452,4,dirty_connector,12.626004521619633,,1.7796763089573164
compound_00093,-4.019837068153454,20.98164078158355,2,bad_splice,12.457417614405482,,2.1454277381049516
compound_00093,-4.019837068153454,20.98164078158355,4,dirty_connector,3.786568985080304,,2.0088502500259433
compound_00093,-4.019837068153454,20.98164078158355,7,reflector,10.482851230669736,-41.326122212737836,0.6644260240232515
compound_00094,8.109615873974606,27.38481303991604,4,dirty_connector,10.187558075860608,,2.056686182288753
compound_00094,8.109615873974606,27.38481303991604,4,dirty_connector,10.221235091965859,,3.1476889634860985
compound_00094,8.109615873974606,27.38481303991604,7,reflector,5.27138988395875,-45.789866174099146,0.3283332441344753
compound_00095,-1.3795353298829567,11.997751868480666,2,bad_splice,5.181734882496514,,1.3976134345774138
compound_00095,-1.3795353298829567,11.997751868480666,2,bad_splice,5.606448391058495,,2.3514837542215603
compound_00096,8.395918918399117,7.611290843959679,4,dirty_connector,2.47378156196418,,1.4253617448486158
compound_00096,8.395918918399117,7.611290843959679,6,pc_connector,0.9026380015612634,-13.394595144820247,1.1700266180685304
compound_00097,19.752816017229158,15.562532678760821,2,bad_splice,7.5514427106448325,,2.0123744417770855
compound_00097,19.752816017229158,15.562532678760821,2,bad_splice,4.108509176992726,,1.897641163674468
compound_00097,19.752816017229158,15.562532678760821,1,fiber_tapping,12.510796850348802,,0.3274096421710029
compound_00098,4.420955926519095,25.438606060733065,6,pc_connector,7.01876536337781,-13.352798775887365,0.5380997544605423
compound_00098,4.420955926519095,25.438606060733065,4,dirty_connector,7.040204974073454,,0.7160036570568881
compound_00098,4.420955926519095,25.438606060733065,1,fiber_tapping,12.719086806004714,,0.2435233018301438
compound_00099,5.768588484380825,18.87687016772702,1,fiber_tapping,3.618449279195101,,0.13968224379113592
compound_00099,5.768588484380825,18.87687016772702,7,reflector,3.6774164399007305,-48.53379330265659,0.7424191590310973
compound_00100,8.781311859084425,32.33728181183076,7,reflector,8.197239520710763,-46.45798053960179,0.9692597589494959
compound_00100,8.781311859084425,32.33728181183076,6,pc_connector,8.576658914330784,-13.779361465020333,0.5804849019157667
compound_00100,8.781311859084425,32.33728181183076,3,bending,12.448482267806053,,1.417794114742005
compound_00101,19.99554402697596,12.575542918882311,4,dirty_connector,5.649838742900851,,1.1218422605020986
compound_00101,19.99554402697596,12.575542918882311,7,reflector,1.3549237404091286,-50.41846702043158,0.790131240543556
compound_00101,19.99554402697596,12.575542918882311,4,dirty_connector,5.6515771503827965,,2.816870106569925
compound_00102,18.933617219029273,34.14828212857192,4,dirty_connector,20.11915669192701,,0.6115158584022948
compound_00102,18.933617219029273,34.14828212857192,1,fiber_tapping,13.085288235705619,,0.11583428728261738
compound_00103,-0.26065041763953634,24.644924654873197,1,fiber_tapping,6.967632662451933,,0.2920630009046656
compound_00103,-0.26065041763953634,24.644924654873197,2,bad_splice,12.087452906728416,,0.9006588215063027
compound_00104,17.594546904340994,13.670555160202582,6,pc_connector,5.839322951462561,-11.450601717393612,1.2482989370710247
compound_00104,17.594546904340994,13.670555160202582,1,fiber_tapping,9.085327350539263,,0.1186801732536343
compound_00104,17.594546904340994,13.670555160202582,4,dirty_connector,5.798892343179962,,3.7295323027454907
compound_00105,4.538944554865397,31.304364631363555,2,bad_splice,12.0783274351397,,1.9503564619340594
compound_00105,4.538944554865397,31.304364631363555,6,pc_connector,14.59558492387362,-11.125505110662441,0.7364483294992006
compound_00106,5.295402263407343,35.180617451616456,1,fiber_tapping,7.676261923328435,,0.22227418791631331
compound_00106,5.295402263407343,35.180617451616456,1,fiber_tapping,7.673788011955605,,0.40067148578232176
compound_00107,9.217323102117692,37.13662129021568,2,bad_splice,18.114647551399333,,1.9314292576408103
compound_00107,9.217323102117692,37.13662129021568,7,reflector,6.579131634698323,-47.03202321456724,0.9171270141475093
compound_00107,9.217323102117692,37.13662129021568,6,pc_connector,18.155493376901337,-11.31886048725081,0.4763195918901422
